rank,gene,DEI_tpc,tpc_t_excess_edits,cum_frac_burden,frac_genes
9663,RHNO1,3.642456472645152e-05,1.0,0.9540857408573307,0.5138253748803573
9664,RHOA,2.9542097488921713e-05,1.0,0.9541039771512284,0.5138785493991279
9665,RNF2,2.749745648527511e-05,1.0,0.9541222134451263,0.5139317239178985
9666,RBFOX1,3.058010458395768e-05,1.0,0.954140449739024,0.5139848984366692
9667,RBCK1,1.4065488916394734e-05,1.0,0.9541586860329219,0.5140380729554398
9668,RBBP9,5.8055152394775034e-05,1.0,0.9541769223268196,0.5140912474742103
9669,RAB26,2.9054564472078563e-05,1.0,0.9541951586207175,0.5141444219929809
9670,CAVIN3,3.223310985043837e-05,1.0,0.9542133949146152,0.5141975965117516
9671,RAB11A,3.7822913120768564e-05,1.0,0.9542316312085131,0.5142507710305222
9672,RAB11B,3.469692238298463e-05,1.0,0.9542498675024108,0.5143039455492928
9673,CAVIN4,2.404366329253925e-05,1.0,0.9542681037963087,0.5143571200680633
9674,RAB11FIP2,2.104244260673779e-05,1.0,0.9542863400902064,0.514410294586834
9675,RAB13,2.970973588044802e-05,1.0,0.9543045763841043,0.5144634691056046
9676,RAB15,2.8470561439471587e-05,1.0,0.954322812678002,0.5145166436243752
9677,RAB17,3.846597684348194e-05,1.0,0.9543410489718999,0.5145698181431458
9678,CBFB,4.7397857616835716e-05,1.0,0.9543592852657976,0.5146229926619164
9679,CD70,4.110152075626798e-05,1.0,0.9543775215596955,0.514676167180687
9680,RAB1A,5.373743887366328e-05,1.0,0.9543957578535932,0.5147293416994576
9681,CBLB,8.635205733776608e-06,1.0,0.9544139941474911,0.5147825162182282
9682,RAB22A,6.456611570247934e-05,1.0,0.9544322304413888,0.5148356907369989
9683,RAB27A,7.02740688685875e-05,1.0,0.9544504667352867,0.5148888652557695
9684,CD80,3.020874241005347e-05,1.0,0.9544687030291844,0.51494203977454
9685,RTP3,2.7156939956005756e-05,1.0,0.9544869393230823,0.5149952142933106
9686,RAB28,4.156967076820751e-05,1.0,0.95450517561698,0.5150483888120813
9687,RTP2,5.5463117027176924e-05,1.0,0.9545234119108779,0.5151015633308519
9688,RAB32,3.80778310867413e-05,1.0,0.9545416482047756,0.5151547378496225
9689,RAB33B,4.897399480875655e-05,1.0,0.9545598844986735,0.515207912368393
9690,CD69,5.631264782070053e-05,1.0,0.9545781207925712,0.5152610868871637
9691,CBLL1,2.3497344800037594e-05,1.0,0.9545963570864691,0.5153142614059343
9692,CD68,2.52518875785965e-05,1.0,0.9546145933803668,0.5153674359247049
9693,RAB37,2.2255357977433066e-05,1.0,0.9546328296742647,0.5154206104434755
9694,CBLN1,4.905327185323261e-05,1.0,0.9546510659681624,0.515473784962246
9695,RTL8A,3.759822536376283e-05,1.0,0.9546693022620603,0.5155269594810167
9696,RAB3D,3.5990642432967426e-05,1.0,0.954687538555958,0.5155801339997873
9697,RTL6,2.0067829262908633e-05,1.0,0.9547057748498559,0.5156333085185579
9698,RUSF1,1.7765460391906056e-05,1.0,0.9547240111437536,0.5156864830373286
9699,CD82,3.1179845347967076e-05,1.0,0.9547422474376515,0.5157396575560991
9700,RBBP4,1.2728800183294722e-05,1.0,0.9547604837315492,0.5157928320748697
9701,PXYLP1,1.734485031394179e-05,1.0,0.9547787200254471,0.5158460065936403
9702,PURA,3.033520400424693e-05,1.0,0.9547969563193448,0.515899181112411
9703,PURB,2.8437366699843595e-05,1.0,0.9548151926132427,0.5159523556311816
9704,PURG,3.237503237503238e-05,1.0,0.9548334289071404,0.5160055301499521
9705,PUS7,1.4718436313326072e-05,1.0,0.9548516652010383,0.5160587046687227
9706,PUS7L,1.66281447978849e-05,1.0,0.954869901494936,0.5161118791874933
9707,S100A7,6.335128286347799e-05,1.0,0.9548881377888339,0.516165053706264
9708,PVRIG,2.163378331602631e-05,1.0,0.9549063740827316,0.5162182282250346
9709,CDC20B,2.0437359493153485e-05,1.0,0.9549246103766295,0.5162714027438051
9710,S100A5,4.910385465259023e-05,1.0,0.9549428466705272,0.5163245772625757
9711,CDC14B,1.856251856251856e-05,1.0,0.9549610829644251,0.5163777517813464
9712,PXDC1,2.9975120649860616e-05,1.0,0.9549793192583228,0.516430926300117
9713,CDC123,2.6446630699248914e-05,1.0,0.9549975555522207,0.5164841008188876
9714,PXDNL,8.199678572599955e-06,1.0,0.9550157918461184,0.5165372753376581
9715,S100A14,4.5083630133898384e-05,1.0,0.9550340281400163,0.5165904498564288
9716,QTRT1,2.206287920573635e-05,1.0,0.955052264433914,0.5166436243751994
9717,PYCR1,1.7335228651665916e-05,1.0,0.9550705007278119,0.51669679889397
9718,S100A13,4.312017593031779e-05,1.0,0.9550887370217096,0.5167499734127406
9719,PYCR3,3.392935907440708e-05,1.0,0.9551069733156075,0.5168031479315113
9720,CDA,7.759155803848541e-05,1.0,0.9551252096095052,0.5168563224502818
9721,PYGO1,3.7074111148185224e-05,1.0,0.955143445903403,0.5169094969690524
9722,CATSPER3,1.7845352178025233e-05,1.0,0.9551616821973008,0.516962671487823
9723,RXRA,1.7247326664367024e-05,1.0,0.9551799184911987,0.5170158460065937
9724,PYURF,8.809796493700995e-05,1.0,0.9551981547850964,0.5170690205253643
9725,QDPR,4.227436060029592e-05,1.0,0.9552163910789943,0.5171221950441348
9726,CD8B2,4.29202970084553e-05,1.0,0.955234627372892,0.5171753695629054
9727,CD8B,3.7510784350500766e-05,1.0,0.9552528636667899,0.5172285440816761
9728,RWDD3,2.9602439240993457e-05,1.0,0.9552710999606876,0.5172817186004467
9729,CAV3,5.937889674009857e-05,1.0,0.9552893362545855,0.5173348931192173
9730,RAB3IP,2.4878716258241074e-05,1.0,0.9553075725484832,0.5173880676379878
9731,CD59,8.148631029986962e-05,1.0,0.955325808842381,0.5174412421567585
9732,CBR3,2.5048845248234057e-05,1.0,0.9553440451362788,0.5174944166755291
9733,RARRES1,3.928038337654175e-05,1.0,0.9553622814301767,0.5175475911942997
9734,RPUSD4,2.549849558876026e-05,1.0,0.9553805177240744,0.5176007657130703
9735,RPUSD3,1.6809830388811377e-05,1.0,0.9553987540179723,0.5176539402318409
9736,RAN,3.728560775540641e-05,1.0,0.95541699031187,0.5177071147506115
9737,CD28,5.725409366769724e-05,1.0,0.9554352266057679,0.5177602892693821
9738,RANBP3L,2.4586334915054214e-05,1.0,0.9554534628996656,0.5178134637881527
9739,RPSAP58,3.7234240607662805e-05,1.0,0.9554716991935635,0.5178666383069234
9740,RPSA,2.4691358024691357e-05,1.0,0.9554899354874612,0.5179198128256939
9741,RAP1B,7.152052639107424e-05,1.0,0.955508171781359,0.5179729873444645
9742,RPS9,3.720653346727685e-05,1.0,0.9555264080752568,0.5180261618632351
9743,RAP2C,2.9640168356156264e-05,1.0,0.9555446443691546,0.5180793363820058
9744,CCDC117,2.3810657650364302e-05,1.0,0.9555628806630524,0.5181325109007764
9745,CD207,2.407955886248164e-05,1.0,0.9555811169569502,0.5181856854195469
9746,CCDC126,0.00010048231511254019,1.0,0.955599353250848,0.5182388599383175
9747,RARS1,1.2382214187541016e-05,1.0,0.9556175895447458,0.5182920344570882
9748,RAB41,4.5506257110352676e-05,1.0,0.9556358258386436,0.5183452089758588
9749,RARS2,1.9484062037253527e-05,1.0,0.9556540621325414,0.5183983834946294
9750,RASA4B,1.7522340984755564e-05,1.0,0.9556722984264392,0.5184515580133999
9751,CD1E,2.084332075786314e-05,1.0,0.955690534720337,0.5185047325321706
9752,CD1C,2.1738185296291465e-05,1.0,0.9557087710142348,0.5185579070509412
9753,CD1B,2.450620006861736e-05,1.0,0.9557270073081326,0.5186110815697118
9754,CD1A,2.281490269444001e-05,1.0,0.9557452436020304,0.5186642560884824
9755,RASL12,4.0160642570281125e-05,1.0,0.9557634798959282,0.518717430607253
9756,RPS20,6.818956699624957e-05,1.0,0.955781716189826,0.5187706051260236
9757,RASSF4,2.3742254089603267e-05,1.0,0.9557999524837238,0.5188237796447942
9758,RPS19BP1,4.5479352374022196e-05,1.0,0.9558181887776216,0.5188769541635648
9759,CCDC137,2.151462994836489e-05,1.0,0.9558364250715194,0.5189301286823355
9760,RAVER2,1.1402768592214189e-05,1.0,0.9558546613654172,0.5189833032011061
9761,RB1,1.332196525631461e-05,1.0,0.955872897659315,0.5190364777198766
9762,CCDC105,2.0705219785908026e-05,1.0,0.9558911339532128,0.5190896522386472
9763,RRAGB,3.304474258145529e-05,1.0,0.9559093702471106,0.5191428267574179
9764,CD300A,2.5272947836635664e-05,1.0,0.9559276065410084,0.5191960012761885
9765,CCDC103,2.8068599657563083e-05,1.0,0.9559458428349062,0.5192491757949591
9766,RTCB,1.5718327569946558e-05,1.0,0.955964079128804,0.5193023503137296
9767,RAB5A,5.668291576918717e-05,1.0,0.9559823154227018,0.5193555248325002
9768,CD55,1.873992728908212e-05,1.0,0.9560005517165996,0.5194086993512709
9769,RSRP1,5.053567818880129e-05,1.0,0.9560187880104974,0.5194618738700415
9770,RAB6C,4.121332014507089e-05,1.0,0.9560370243043952,0.5195150483888121
9771,RSRC2,1.4635931211123307e-05,1.0,0.956055260598293,0.5195682229075826
9772,RAB7A,4.0863027133050016e-05,1.0,0.9560734968921908,0.5196213974263533
9773,RSRC1,3.07919694543663e-05,1.0,0.9560917331860886,0.5196745719451239
9774,RAB8B,6.67244945619537e-05,1.0,0.9561099694799864,0.5197277464638945
9775,RAB9A,5.327082889409759e-05,1.0,0.9561282057738842,0.5197809209826652
9776,RSPO4,4.007694773966015e-05,1.0,0.956146442067782,0.5198340955014357
9777,RABGEF1,1.0508064939841328e-05,1.0,0.9561646783616798,0.5198872700202063
9778,RABL2A,4.8529554498689704e-05,1.0,0.9561829146555776,0.5199404445389769
9779,RABL2B,3.3125745329269906e-05,1.0,0.9562011509494754,0.5199936190577475
9780,RSPH3,1.4599605810643113e-05,1.0,0.9562193872433732,0.5200467935765182
9781,RAD1,3.9415080209688224e-05,1.0,0.956237623537271,0.5200999680952887
9782,RAD17,1.5714128572999983e-05,1.0,0.9562558598311688,0.5201531426140593
9783,RAD21L1,1.8474385264830312e-05,1.0,0.9562740961250666,0.5202063171328299
9784,RAD51AP1,3.094538140182578e-05,1.0,0.9562923324189644,0.5202594916516006
9785,CBX7,2.189669140992796e-05,1.0,0.9563105687128622,0.5203126661703712
9786,CD300LG,1.601973631514025e-05,1.0,0.95632880500676,0.5203658406891417
9787,CD300LF,2.4058124428619544e-05,1.0,0.9563470413006578,0.5204190152079123
9788,CD300LD,3.967781613300004e-05,1.0,0.9563652775945556,0.520472189726683
9789,RALA,5.247966413014957e-05,1.0,0.9563835138884534,0.5205253642454536
9790,RALBP1,1.8769825628319912e-05,1.0,0.9564017501823512,0.5205785387642242
9791,RRAS,4.021879021879022e-05,1.0,0.956419986476249,0.5206317132829947
9792,CD300E,3.1984647369262754e-05,1.0,0.9564382227701468,0.5206848878017654
9793,SFXN3,2.4530847540782535e-05,1.0,0.9564564590640446,0.520738062320536
9794,SFXN4,2.378743547658127e-05,1.0,0.9564746953579424,0.5207912368393066
9795,POM121,9.329837754121456e-06,1.0,0.9564929316518402,0.5208444113580772
9796,COG6,2.040399918384003e-05,1.0,0.956511167945738,0.5208975858768479
9797,C16orf74,0.00010139931048468871,1.0,0.9565294042396358,0.5209507603956184
9798,PAEP,3.974878766197631e-05,1.0,0.9565476405335336,0.521003934914389
9799,C16orf78,3.237293622531564e-05,1.0,0.9565658768274314,0.5210571094331596
9800,PAFAH1B3,4.461099214846538e-05,1.0,0.9565841131213292,0.5211102839519303
9801,C16orf87,6.178560395427866e-05,1.0,0.956602349415227,0.5211634584707009
9802,C16orf89,1.7683465959328027e-05,1.0,0.9566205857091248,0.5212166329894714
9803,PAGE1,7.704753833115032e-05,1.0,0.9566388220030226,0.521269807508242
9804,PAGE2,9.368559115608019e-05,1.0,0.9566570582969204,0.5213229820270127
9805,PAGE3,0.00010220768601798856,1.0,0.9566752945908182,0.5213761565457833
9806,SMAGP,9.858044164037855e-05,1.0,0.956693530884716,0.5214293310645539
9807,PAIP1,2.36607987885671e-05,1.0,0.9567117671786138,0.5214825055833244
9808,SMAD5,2.571421224510787e-05,1.0,0.9567300034725116,0.5215356801020951
9809,PAK2,2.7266530334014997e-05,1.0,0.9567482397664094,0.5215888546208657
9810,SMAD2,3.822045558783061e-05,1.0,0.9567664760603072,0.5216420291396363
9811,C16orf54,2.783499415465123e-05,1.0,0.956784712354205,0.5216952036584069
9812,SLX4IP,2.3889725029264915e-05,1.0,0.9568029486481028,0.5217483781771775
9813,SLURP2,0.00010741138560687433,1.0,0.9568211849420006,0.5218015526959481
9814,COCH,1.591191165706648e-05,1.0,0.9568394212358984,0.5218547272147187
9815,SLURP1,8.837044892188053e-05,1.0,0.9568576575297962,0.5219079017334893
9816,PANK3,2.8417971525192532e-05,1.0,0.956875893823694,0.52196107625226
9817,COA6,2.4046554128793344e-05,1.0,0.9568941301175918,0.5220142507710305
9818,COA3,9.546539379474941e-05,1.0,0.9569123664114896,0.5220674252898011
9819,PAQR6,1.2250998456374194e-05,1.0,0.9569306027053874,0.5221205998085717
9820,PAQR8,2.038694420093372e-05,1.0,0.9569488389992852,0.5221737743273424
9821,C17orf78,2.9689448370049286e-05,1.0,0.956967075293183,0.522226948846113
9822,PARD6G,4.0708324852432325e-05,1.0,0.9569853115870808,0.5222801233648835
9823,C18orf21,2.6430553720100437e-05,1.0,0.9570035478809786,0.5223332978836541
9824,C18orf25,3.247174957786725e-05,1.0,0.9570217841748764,0.5223864724024248
9825,C16orf72,3.8830427523007026e-05,1.0,0.9570400204687742,0.5224396469211954
9826,PACRG,2.9121407146393315e-05,1.0,0.957058256762672,0.522492821439966
9827,CNTF,4.953928465272961e-05,1.0,0.9570764930565697,0.5225459959587365
9828,SMIM29,8.950147677436678e-05,1.0,0.9570947293504676,0.5225991704775071
9829,OTC,3.428414701042238e-05,1.0,0.9571129656443653,0.5226523449962778
9830,SMIM6,9.62186086789185e-05,1.0,0.9571312019382632,0.5227055195150484
9831,COMMD6,4.6820863376720664e-05,1.0,0.9571494382321609,0.522758694033819
9832,SMIM43,0.00011388224575788635,1.0,0.9571676745260588,0.5228118685525897
9833,SMIM4,6.972528238739367e-05,1.0,0.9571859108199565,0.5228650430713602
9834,C14orf39,2.0829427815617906e-05,1.0,0.9572041471138544,0.5229182175901308
9835,OTUD5,2.0865065620631376e-05,1.0,0.9572223834077521,0.5229713921089014
9836,SMIM34A,5.043373007867662e-05,1.0,0.95724061970165,0.523024566627672
9837,OTUD7A,1.7903820675332116e-05,1.0,0.9572588559955477,0.5230777411464427
9838,OTULIN,2.9906094862132904e-05,1.0,0.9572770922894456,0.5231309156652132
9839,OTX2,3.382377811601556e-05,1.0,0.9572953285833433,0.5231840901839838
9840,OVCA2,4.0615734535559076e-05,1.0,0.9573135648772412,0.5232372647027544
9841,OVCH2,1.6378138460782548e-05,1.0,0.9573318011711389,0.5232904392215251
9842,SMIM28,4.818348270212971e-05,1.0,0.9573500374650368,0.5233436137402957
9843,PABPC1,1.852778240972338e-05,1.0,0.9573682737589345,0.5233967882590662
9844,OXA1L,2.103801569435971e-05,1.0,0.9573865100528324,0.5234499627778368
9845,OXER1,1.7235139001396046e-05,1.0,0.9574047463467301,0.5235031372966075
9846,COMMD1,4.4428647591967304e-05,1.0,0.957422982640628,0.5235563118153781
9847,P2RX3,1.9451846952868174e-05,1.0,0.9574412189345257,0.5236094863341487
9848,COLCA2,4.777374355054462e-05,1.0,0.9574594552284236,0.5236626608529192
9849,SMIM17,6.900835001035126e-05,1.0,0.9574776915223213,0.5237158353716899
9850,SMIM13,7.370826269624825e-05,1.0,0.9574959278162192,0.5237690098904605
9851,SMIM12,0.00010392849719393057,1.0,0.9575141641101169,0.5238221844092311
9852,SMIM11B,0.00012567550584391103,1.0,0.9575324004040148,0.5238753589280017
9853,COL9A3,1.0973816473893291e-05,1.0,0.9575506366979125,0.5239285334467723
9854,SMDT1,4.8430840759395585e-05,1.0,0.9575688729918104,0.5239817079655429
9855,SMCO3,4.9319392385085815e-05,1.0,0.9575871092857081,0.5240348824843135
9856,SMCO1,6.918021445866483e-05,1.0,0.957605345579606,0.5240880570030841
9857,CNTFR,2.4759216618386194e-05,1.0,0.9576235818735037,0.5241412315218548
9858,PARP8,1.4649438926489115e-05,1.0,0.9576418181674016,0.5241944060406253
9859,PDCD10,5.7208237986270026e-05,1.0,0.9576600544612993,0.5242475805593959
9860,SLC4A4,8.843374985629516e-06,1.0,0.9576782907551972,0.5243007550781665
9861,SLC6A15,1.7617730483959055e-05,1.0,0.9576965270490949,0.5243539295969372
9862,PCDHB8,1.6362327377446167e-05,1.0,0.9577147633429928,0.5244071041157078
9863,SLC66A2,5.834986579530867e-05,1.0,0.9577329996368905,0.5244602786344783
9864,CMTM5,3.431355728648389e-05,1.0,0.9577512359307884,0.5245134531532489
9865,CMTM1,4.970920117313715e-05,1.0,0.9577694722246861,0.5245666276720196
9866,SLC5A1,1.0828135828135828e-05,1.0,0.957787708518584,0.5246198021907902
9867,CMC4,0.00011764705882352942,1.0,0.9578059448124817,0.5246729767095608
9868,C1QTNF6,2.017512004196425e-05,1.0,0.9578241811063796,0.5247261512283314
9869,SLC52A1,2.2423032939435388e-05,1.0,0.9578424174002773,0.524779325747102
9870,CMBL,3.4302963776070254e-05,1.0,0.9578606536941752,0.5248325002658726
9871,C1QTNF7,3.159358018450651e-05,1.0,0.9578788899880729,0.5248856747846432
9872,C1QTNF9,5.0045040536482834e-05,1.0,0.9578971262819708,0.5249388493034138
9873,C1QTNF9B,6.319914049168932e-05,1.0,0.9579153625758685,0.5249920238221845
9874,PCMTD2,2.330785008390826e-05,1.0,0.9579335988697664,0.525045198340955
9875,C1QL1,4.24322145372767e-05,1.0,0.9579518351636641,0.5250983728597256
9876,SLC49A3,1.488471786017296e-05,1.0,0.957970071457562,0.5251515473784962
9877,C1orf100,3.35379146124694e-05,1.0,0.9579883077514597,0.5252047218972669
9878,C1orf115,5.468365505550391e-05,1.0,0.9580065440453576,0.5252578964160375
9879,PCOLCE2,2.1406858757545917e-05,1.0,0.9580247803392553,0.525311070934808
9880,PCOTH,0.00010895619960775768,1.0,0.9580430166331532,0.5253642454535786
9881,SLC45A4,9.602919287463388e-06,1.0,0.9580612529270509,0.5254174199723493
9882,PCP4,0.00010826025765941322,1.0,0.9580794892209488,0.5254705944911199
9883,C1orf158,6.326311127981274e-05,1.0,0.9580977255148465,0.5255237690098905
9884,SLC43A1,1.50093808630394e-05,1.0,0.9581159618087444,0.525576943528661
9885,CLPX,2.5398760540485624e-05,1.0,0.9581341981026421,0.5256301180474316
9886,CLPTM1L,1.4955060044566079e-05,1.0,0.95815243439654,0.5256832925662023
9887,CLPSL2,5.8459020226820995e-05,1.0,0.9581706706904377,0.5257364670849729
9888,PCYT1B,2.3784606602606793e-05,1.0,0.9581889069843356,0.5257896416037435
9889,CNBD1,3.236874474007898e-05,1.0,0.9582071432782333,0.525842816122514
9890,CNBP,5.446919766871834e-05,1.0,0.9582253795721312,0.5258959906412847
9891,CNR2,2.824619382538203e-05,1.0,0.9582436158660289,0.5259491651600553
9892,CNOT7,5.4147714966428416e-05,1.0,0.9582618521599268,0.5260023396788259
9893,PATE1,7.747133560582585e-05,1.0,0.9582800884538245,0.5260555141975966
9894,SLCO1B3,2.229256765794284e-05,1.0,0.9582983247477224,0.5261086887163671
9895,SLC9B2,2.3798191337458354e-05,1.0,0.9583165610416201,0.5261618632351377
9896,CNPY3,2.0212636940615274e-05,1.0,0.958334797335518,0.5262150377539083
9897,PAX4,2.246433786364147e-05,1.0,0.9583530336294157,0.526268212272679
9898,SLC9B1,2.4951967462634428e-05,1.0,0.9583712699233136,0.5263213867914496
9899,CNPY1,1.6367415748727435e-05,1.0,0.9583895062172113,0.5263745613102201
9900,CNPPD1,2.0546115756816174e-05,1.0,0.9584077425111092,0.5264277358289907
9901,PAX8,2.0919626793857997e-05,1.0,0.9584259788050069,0.5264809103477613
9902,C19orf25,6.101281269066504e-05,1.0,0.9584442150989048,0.526534084866532
9903,PAXX,3.05008235222351e-05,1.0,0.9584624513928025,0.5265872593853026
9904,PBDC1,2.7459702886014772e-05,1.0,0.9584806876867004,0.5266404339040731
9905,PBLD,2.2805537184428378e-05,1.0,0.9584989239805981,0.5266936084228437
9906,CNOT6L,2.067952933391236e-05,1.0,0.958517160274496,0.5267467829416144
9907,C1QA,4.980327705563026e-05,1.0,0.9585353965683937,0.526799957460385
9908,C19orf38,3.680259090239953e-05,1.0,0.9585536328622916,0.5268531319791556
9909,C19orf44,1.05682550754045e-05,1.0,0.9585718691561893,0.5269063064979262
9910,C19orf48,6.268806419257773e-05,1.0,0.9585901054500872,0.5269594810166968
9911,PCBP2,2.3629489603024576e-05,1.0,0.9586083417439849,0.5270126555354674
9912,C19orf73,5.931198102016607e-05,1.0,0.9586265780378828,0.527065830054238
9913,CNKSR3,1.1898670918458409e-05,1.0,0.9586448143317805,0.5271190045730086
9914,CNIH4,3.144851877476571e-05,1.0,0.9586630506256784,0.5271721790917793
9915,CNIH2,3.9950461427829494e-05,1.0,0.9586812869195761,0.5272253536105498
9916,PCDHA2,1.2197204400751348e-05,1.0,0.958699523213474,0.5272785281293204
9917,C1GALT1,3.3358908496513995e-05,1.0,0.9587177595073717,0.527331702648091
9918,PCDHA6,1.3107877834578582e-05,1.0,0.9587359958012696,0.5273848771668617
9919,PCDHA7,1.4950588305649827e-05,1.0,0.9587542320951673,0.5274380516856323
9920,CNGA4,1.5271605503886624e-05,1.0,0.9587724683890652,0.5274912262044028
9921,SMNDC1,4.447607187333215e-05,1.0,0.9587907046829629,0.5275444007231734
9922,OSR2,1.8397909997424294e-05,1.0,0.9588089409768608,0.5275975752419441
9923,C14orf132,6.465377901338333e-05,1.0,0.9588271772707585,0.5276507497607147
9924,SNX11,2.6018629338606443e-05,1.0,0.9588454135646564,0.5277039242794853
9925,CPNE6,1.3435984253026456e-05,1.0,0.9588636498585541,0.5277570987982558
9926,SOCS1,5.005255518294209e-05,1.0,0.958881886152452,0.5278102733170265
9927,SNX7,2.03898540086453e-05,1.0,0.9589001224463497,0.5278634478357971
9928,SNX6,2.3863500775563776e-05,1.0,0.9589183587402476,0.5279166223545677
9929,OR52I1,3.0046271257736914e-05,1.0,0.9589365950341453,0.5279697968733383
9930,OR52L1,2.9653352311478814e-05,1.0,0.9589548313280432,0.5280229713921089
9931,C12orf40,2.096919625070771e-05,1.0,0.9589730676219409,0.5280761459108795
9932,SNX24,6.037189084762135e-05,1.0,0.9589913039158388,0.5281293204296501
9933,CPLX1,4.806536890170632e-05,1.0,0.9590095402097365,0.5281824949484207
9934,OR56A5,2.7563395810363838e-05,1.0,0.9590277765036344,0.5282356694671914
9935,SNX16,3.332777870354941e-05,1.0,0.9590460127975321,0.5282888439859619
9936,OR56B4,2.7602197134891938e-05,1.0,0.95906424909143,0.5283420185047325
9937,OR5A2,2.8709232889297198e-05,1.0,0.9590824853853277,0.5283951930235031
9938,OR5AP2,3.546225043441257e-05,1.0,0.9591007216792256,0.5284483675422738
9939,CPO,2.6975263683202502e-05,1.0,0.9591189579731233,0.5285015420610444
9940,OR5AR1,3.6199095022624436e-05,1.0,0.9591371942670212,0.5285547165798149
9941,SNX1,2.0657742521897208e-05,1.0,0.9591554305609189,0.5286078910985855
9942,CPE,2.2411474675033616e-05,1.0,0.9591736668548168,0.5286610656173562
9943,SNW1,1.592356687898089e-05,1.0,0.9591919031487145,0.5287142401361268
9944,OR5B21,2.9954469206805657e-05,1.0,0.9592101394426124,0.5287674146548974
9945,OR5B3,3.581277083407943e-05,1.0,0.9592283757365101,0.528820589173668
9946,CPB2,3.0385900941962928e-05,1.0,0.959246612030408,0.5288737636924385
9947,OR5D14,3.942906710827222e-05,1.0,0.9592648483243057,0.5289269382112092
9948,CPB1,2.7828797239383314e-05,1.0,0.9592830846182036,0.5289801127299798
9949,OR5H1,2.7948574622694243e-05,1.0,0.9593013209121013,0.5290332872487504
9950,OR5H14,2.771772271190199e-05,1.0,0.9593195572059992,0.529086461767521
9951,OR5H15,2.8890044490668517e-05,1.0,0.9593377934998969,0.5291396362862916
9952,OR5H2,3.326237360298031e-05,1.0,0.9593560297937948,0.5291928108050622
9953,CPNE8,2.3030330945855692e-05,1.0,0.9593742660876925,0.5292459853238328
9954,SOCS4,2.34000234000234e-05,1.0,0.9593925023815904,0.5292991598426035
9955,C14orf119,6.317917614354308e-05,1.0,0.9594107386754881,0.5293523343613741
9956,C11orf68,3.497481813094572e-05,1.0,0.959428974969386,0.5294055088801446
9957,SOX1,8.00640512409928e-05,1.0,0.9594472112632837,0.5294586833989152
9958,SOWAHD,2.3986567522187573e-05,1.0,0.9594654475571815,0.5295118579176858
9959,OR4F21,0.0005512679162072767,1.0,0.9594836838510793,0.5295650324364565
9960,OR4F4,6.347594261774788e-05,1.0,0.9595019201449771,0.5296182069552271
9961,OR4K1,3.734687780101583e-05,1.0,0.9595201564388749,0.5296713814739976
9962,OR4K13,3.367230116506162e-05,1.0,0.9595383927327727,0.5297245559927682
9963,SOSTDC1,5.642385600631947e-05,1.0,0.9595566290266705,0.5297777305115389
9964,OR4K15,3.599841606969293e-05,1.0,0.9595748653205683,0.5298309050303095
9965,OR4K17,3.154375118289067e-05,1.0,0.9595931016144661,0.5298840795490801
9966,CPT2,1.367708404568146e-05,1.0,0.959611337908364,0.5299372540678506
9967,SOST,4.4485964678144046e-05,1.0,0.9596295742022617,0.5299904285866213
9968,OR4L1,4.0233353450010056e-05,1.0,0.9596478104961595,0.5300436031053919
9969,OR4N4C,4.951965930474398e-05,1.0,0.9596660467900573,0.5300967776241625
9970,OR4Q3,3.55897216883764e-05,1.0,0.9596842830839551,0.5301499521429331
9971,OR51T1,3.2441200324412e-05,1.0,0.9597025193778529,0.5302031266617037
9972,OR4S1,3.6016567621105706e-05,1.0,0.9597207556717507,0.5302563011804743
9973,OR4X1,3.055020926893349e-05,1.0,0.9597389919656485,0.5303094756992449
9974,OR51A2,3.6584473549425625e-05,1.0,0.9597572282595463,0.5303626502180155
9975,OR51B2,3.601267646211466e-05,1.0,0.9597754645534441,0.5304158247367862
9976,C11orf86,6.270771932024833e-05,1.0,0.959793700847342,0.5304689992555567
9977,OR51B5,3.8208772734219776e-05,1.0,0.9598119371412397,0.5305221737743273
9978,OR51E1,3.619254433586681e-05,1.0,0.9598301734351375,0.5305753482930979
9979,OR51E2,3.7705968854869723e-05,1.0,0.9598484097290353,0.5306285228118686
9980,CPSF4,2.7221995372260786e-05,1.0,0.9598666460229331,0.5306816973306392
9981,SOD2,3.200409652435512e-05,1.0,0.9598848823168309,0.5307348718494098
9982,OR51M1,3.185930929017459e-05,1.0,0.9599031186107287,0.5307880463681803
9983,SOCS6,2.471027206009538e-05,1.0,0.9599213549046265,0.530841220886951
9984,C11orf94,8.479606546256254e-05,1.0,0.9599395911985243,0.5308943954057216
9985,OR5H6,2.9970628783791882e-05,1.0,0.9599578274924221,0.5309475699244922
9986,SNTN,3.9567918331816565e-05,1.0,0.9599760637863199,0.5310007444432628
9987,OR5J2,4.013002126891127e-05,1.0,0.9599943000802177,0.5310539189620334
9988,OR9Q2,2.912989018031402e-05,1.0,0.9600125363741155,0.531107093480804
9989,SNAPC2,2.2874919937780217e-05,1.0,0.9600307726680133,0.5311602679995746
9990,OR8B8,3.1940718027341254e-05,1.0,0.9600490089619111,0.5312134425183452
9991,OR8D4,4.0073735673639494e-05,1.0,0.9600672452558089,0.5312666170371159
9992,CORO1B,1.5464555239391316e-05,1.0,0.9600854815497067,0.5313197915558864
9993,C12orf71,2.633658151171978e-05,1.0,0.9601037178436045,0.531372966074657
9994,OR8H2,3.4880881788691616e-05,1.0,0.9601219541375023,0.5314261405934276
